,order_city,order_country,order_item_discount_rate,order_item_product_price,order_item_quantity,order_profit_per_order,order_region,order_state,label,distance_normalized,is_international,order_weekofyear,order_month,order_hour,shipping_day_of_week,order_shipping_time,payment_type_DEBIT,payment_type_PAYMENT,payment_type_TRANSFER,customer_segment_Corporate,customer_segment_Home Office,market_Europe,market_LATAM,market_Pacific Asia,market_USCA,shipping_mode_Same Day,shipping_mode_Second Class,shipping_mode_Standard Class,product_name_encoded,category_name_encoded,department_name_encoded
4008,0.00019295086184718292,0.0010290712631849757,0.16,0.031110781198560273,0.0,0.7164334699968954,0.05357602263956779,0.00019295086184718292,0,0.3925706901181676,0.0,0.038461538461538464,0.0,0.5217391304347826,1.0,0.4545454545454545,False,True,False,False,False,True,False,False,False,False,False,True,0.3338183847671654,0.3342969635137408,0.33926004191452325
14961,0.00032158476974530485,0.08676357087728326,0.64,0.18043630879540987,0.0,0.7414806162154282,0.16323642912271674,0.005209673269873939,1,0.4806366841849609,0.0,0.17307692307692307,0.1818181818181818,0.043478260869565216,0.8333333333333333,0.2727272727272727,False,True,False,False,False,True,False,False,False,False,True,False,0.3520069963686552,0.3520069963686552,0.33674693595775035
4047,0.0004502186776434268,0.019102135322871108,0.08,0.031110781198560273,0.75,0.7403836185118485,0.03228711088242861,0.0004502186776434268,1,0.4630955875159058,0.0,0.826923076923077,0.9090909090909091,0.8695652173913043,0.5,0.6363636363636364,False,True,False,False,False,False,False,True,False,False,True,False,0.2935595781532187,0.29457385011566917,0.3192289787307593
8944,0.0061744275791098535,0.014728582454334962,0.28,0.024894847115087926,0.25,0.7268323800166486,0.12921276048366348,0.012155904296372524,1,0.1637889139716517,0.0,0.21153846153846156,0.1818181818181818,0.17391304347826086,1.0,0.4545454545454545,True,False,False,True,False,False,True,False,False,False,True,False,0.2999489313685777,0.2999489313685777,0.3177185078341385
4649,0.00038590172369436584,0.0009004373552868536,0.16,0.18043630879540987,0.0,0.7729560001296377,0.03228711088242861,0.00038590172369436584,1,0.5978105492984536,0.0,0.5384615384615384,0.5454545454545454,0.2608695652173913,0.5,0.6363636363636364,False,False,False,False,True,False,False,True,False,False,False,False,0.40428403670082397,0.40428403670082397,0.33114408959120467
14530,0.013828145099048108,0.1386030357602264,0.04,0.031110781198560273,0.5,0.7293822863130531,0.042063287882685874,0.017365577566246463,1,0.2091231048911268,0.0,0.23076923076923078,0.1818181818181818,0.08695652173913043,0.5,0.4545454545454545,False,True,False,False,True,False,False,False,True,False,False,False,0.2935595781532187,0.29457385011566917,0.3192289787307593
13520,0.0036017494211474143,0.01781579624388989,0.8,0.07466587487654465,0.0,0.6733587231113041,0.04617957293542578,0.0036017494211474143,1,0.855236859326799,0.0,0.25000000000000006,0.2727272727272727,0.6086956521739131,0.5,0.6363636363636364,False,False,False,True,False,False,False,True,False,False,False,True,0.3403724668448331,0.3403724668448331,0.3192289787307593
13258,0.009454592230511963,0.01865191664522768,0.8,0.07466587487654465,0.0,0.7212409968640463,0.12921276048366348,0.009454592230511963,1,0.119993161787412,0.0,0.23076923076923078,0.1818181818181818,0.043478260869565216,0.16666666666666666,0.9999999999999999,False,False,False,False,False,False,True,False,False,False,False,True,0.3403724668448331,0.3403724668448331,0.3192289787307593
8639,0.00012863390789812196,0.08676357087728326,0.04,0.18043630879540987,0.0,0.7583902639565726,0.16323642912271674,0.03183689220478518,-1,0.353279653416877,0.0,0.673076923076923,0.6363636363636364,0.2608695652173913,0.8333333333333333,0.8181818181818182,False,False,True,False,True,True,False,False,False,False,False,True,0.3520069963686552,0.3520069963686552,0.33674693595775035
11320,0.00012863390789812196,0.1386030357602264,0.8,0.18043630879540987,0.0,0.7566602339896569,0.04064831489580654,0.0030872137895549268,-1,0.0691244250372149,0.0,0.23076923076923078,0.1818181818181818,0.9565217391304348,1.0,0.0,False,False,True,False,True,False,False,False,True,False,False,True,0.3586873366122773,0.3586873366122773,0.3436328557153468
12957,0.0014792899408284023,0.018909184461023926,1.0,0.2426578711925304,0.0,0.7574981591764152,0.057756624646256756,0.0036017494211474143,1,0.3644155783857117,0.0,0.6538461538461539,0.7272727272727273,0.6521739130434783,0.16666666666666666,0.2727272727272727,False,True,False,True,False,True,False,False,False,False,True,False,0.3670615102330107,0.3670615102330107,0.34930735603982865
5130,0.004566503730383329,0.05029585798816568,0.48,0.031110781198560273,0.75,0.6417228579854721,0.16323642912271674,0.004566503730383329,0,0.4712157376586918,0.0,0.5,0.5454545454545454,0.30434782608695654,0.16666666666666666,0.0,True,False,False,True,False,True,False,False,False,False,True,False,0.3338183847671654,0.3342969635137408,0.33926004191452325
12819,6.431695394906098e-05,0.009776177000257269,0.6,0.024882402802608502,0.0,0.71380307427106,0.16323642912271674,0.0015436068947774634,1,0.3813919224945177,0.0,0.38461538461538464,0.36363636363636365,0.6521739130434783,0.0,0.9999999999999999,False,True,False,True,False,True,False,False,False,False,True,False,0.3287425631130407,0.3287425631130407,0.33674693595775035
11208,0.0033444816053511705,0.1386030357602264,0.52,0.18043630879540987,0.0,0.6537555973146725,0.03190120915873424,0.006045793671211731,1,0.0267318194265992,0.0,0.15384615384615385,0.09090909090909091,0.9565217391304348,0.0,0.9999999999999999,False,False,True,True,False,False,False,False,True,False,False,True,0.3586873366122773,0.3586873366122773,0.3436328557153468
12931,0.00019295086184718292,0.004437869822485207,0.28,0.024894847115087926,0.0,0.7192629942856766,0.004437869822485207,0.0026369951119115,-1,0.1762205022441104,0.0,0.3461538461538462,0.36363636363636365,0.6521739130434783,0.8333333333333333,0.2727272727272727,True,False,False,True,False,False,False,False,True,False,False,True,0.2999489313685777,0.2999489313685777,0.3177185078341385
4051,0.0007718034473887317,0.038268587599691276,0.68,0.2426578711925304,0.0,0.7518987215462651,0.04836634936969385,0.012284538204270645,1,0.8182071935052716,0.0,0.6153846153846154,0.6363636363636364,0.7826086956521738,0.5,0.0,True,False,False,False,False,False,False,True,False,False,True,False,0.37201006789594754,0.37201006789594754,0.35508629785476026
5548,0.0017365577566246463,0.1386030357602264,0.4,0.024882402802608502,0.25,0.7291682436184799,0.042063287882685874,0.007074864934396707,1,0.1526236279664969,0.0,0.8653846153846154,0.9090909090909091,0.8695652173913043,0.6666666666666666,0.9999999999999999,True,False,False,False,True,False,False,False,True,False,True,False,0.335778220485491,0.335778220485491,0.34930735603982865
9142,0.00032158476974530485,0.006496012348855158,0.8,0.2426578711925304,0.0,0.7280127483997114,0.007074864934396707,0.0005788525855415488,1,0.5968987937254694,0.0,0.7115384615384616,0.7272727272727273,0.043478260869565216,0.6666666666666666,0.2727272727272727,False,False,True,False,True,False,False,False,False,False,False,True,0.349619292156186,0.349619292156186,0.3436328557153468
2336,0.0005145356315924878,0.03112940571134551,0.0,0.031110781198560273,0.0,0.7181521665818454,0.04868793413943916,0.0053383071777720606,1,0.7326503959153968,0.0,0.8653846153846154,0.9090909090909091,0.2608695652173913,0.3333333333333333,0.9999999999999999,False,True,False,True,False,False,False,True,False,False,False,True,0.3119867424990229,0.3129647286504102,0.3379194995210432
6294,0.00012863390789812196,0.1386030357602264,0.72,0.0031374824620748693,0.0,0.7102137675202218,0.04064831489580654,0.006238744533058914,1,0.015017758124358,0.0,0.9615384615384616,0.9999999999999999,0.0,0.16666666666666666,0.4545454545454545,False,False,True,True,False,False,False,False,True,False,False,True,0.2195098213454524,0.2195098213454524,0.35508629785476026
11293,0.00038590172369436584,0.03621044507332133,0.48,0.07466587487654465,0.0,0.7139861069015095,0.04708001029071263,0.0032801646514021097,1,0.5538369530160273,0.0,0.17307692307692307,0.1818181818181818,0.43478260869565216,0.8333333333333333,0.6363636363636364,False,False,True,True,False,False,False,True,False,False,False,False,0.3403724668448331,0.3403724668448331,0.3192289787307593
7267,0.005081039361975817,0.04971700540262413,0.08,0.07466587487654465,0.0,0.7282177827113524,0.08811422691021353,0.013570877283251865,0,0.2693809461963807,0.0,0.6153846153846154,0.6363636363636364,0.7826086956521738,0.16666666666666666,0.4545454545454545,False,True,False,False,True,False,True,False,False,False,False,True,0.3403724668448331,0.3403724668448331,0.3192289787307593
2338,0.00019295086184718292,0.03563159248777978,0.28,0.2426578711925304,0.0,0.7622976771451151,0.057756624646256756,0.002829945973758683,-1,0.5386202371986732,0.0,0.4038461538461539,0.36363636363636365,0.7826086956521738,0.0,0.4545454545454545,False,False,True,True,False,True,False,False,False,False,False,True,0.349619292156186,0.349619292156186,0.3436328557153468
2175,0.005659891947517366,0.011512734756881913,0.28,0.031110781198560273,0.25,0.7268293522623562,0.08811422691021353,0.005659891947517366,1,0.4379345524797253,0.0,0.25000000000000006,0.2727272727272727,0.21739130434782608,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,0.2935595781532187,0.29457385011566917,0.3192289787307593
4465,0.0032158476974530484,0.01601492153331618,0.68,0.024882402802608502,1.0,0.7549705703592303,0.12921276048366348,0.01119114998713661,1,0.143956564941202,0.0,0.13461538461538464,0.09090909090909091,1.0,0.0,0.9999999999999999,False,False,False,False,False,False,True,False,False,False,False,False,0.3287425631130407,0.3287425631130407,0.33674693595775035
6977,0.0012220221250321586,0.018909184461023926,0.28,0.07466587487654465,0.0,0.7350917909508559,0.057756624646256756,0.0022510933882171342,1,0.3524939593689629,0.0,0.2692307692307693,0.2727272727272727,0.6521739130434783,0.16666666666666666,0.2727272727272727,False,False,True,True,False,True,False,False,False,True,False,False,0.3403724668448331,0.3403724668448331,0.3192289787307593
11500,0.0005788525855415488,0.005788525855415488,0.2,0.024894847115087926,0.75,0.733408792565708,0.03228711088242861,0.002122459480319012,0,0.5741051334923641,0.0,0.7115384615384616,0.7272727272727273,0.3913043478260869,0.3333333333333333,0.2727272727272727,False,False,False,True,False,False,False,True,False,False,True,False,0.29959980210395043,0.29959980210395043,0.3260117435225974
6354,0.0007718034473887317,0.010097761770002572,0.04,0.2426578711925304,0.0,0.7418160132554301,0.04868793413943916,0.0010290712631849757,0,0.5904581750841023,0.0,0.2692307692307693,0.2727272727272727,0.043478260869565216,0.6666666666666666,0.6363636363636364,False,True,False,False,False,False,False,True,False,False,False,True,0.34463538055860893,0.34463538055860893,0.33674693595775035
9517,0.0008361204013377926,0.0055312580396192435,0.36,0.07466587487654465,0.0,0.7185687790611786,0.02450475945459223,0.0014792899408284023,0,0.4369529080269873,0.0,0.25000000000000006,0.2727272727272727,0.8260869565217391,0.3333333333333333,0.9999999999999999,False,True,False,False,True,True,False,False,False,False,False,True,0.3391831162029442,0.3391831162029442,0.33114408959120467
6971,0.0004502186776434268,0.011512734756881913,0.28,0.00933323435956808,0.5,0.7235823885591984,0.08811422691021353,0.0016079238487265242,1,0.4136588461073861,0.0,0.9615384615384616,0.9999999999999999,0.5217391304347826,1.0,0.2727272727272727,False,True,False,False,False,False,True,False,False,False,False,False,0.4700624186875996,0.3553997056167823,0.4017896829108882
1261,6.431695394906098e-05,0.00019295086184718292,0.2,0.2426578711925304,0.0,0.7917272795733455,0.057756624646256756,6.431695394906098e-05,-1,0.4222083568704683,0.0,0.3461538461538462,0.36363636363636365,0.4782608695652174,1.0,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,False,True,0.37201006789594754,0.37201006789594754,0.35508629785476026
2600,0.00038590172369436584,0.0019295086184718292,0.24,0.11822096855452903,0.0,0.567703105007989,0.012734756881914073,0.00038590172369436584,-1,0.8941913758298906,0.0,0.5961538461538461,0.6363636363636364,0.043478260869565216,1.0,0.2727272727272727,True,False,False,False,False,False,False,False,False,False,False,True,0.3352538683613844,0.3352538683613844,0.34930735603982865
13912,0.00012863390789812196,0.03621044507332133,0.64,0.11822096855452903,0.0,0.7367932618928371,0.04708001029071263,0.0016079238487265242,-1,0.7015425574987599,0.0,0.5576923076923077,0.5454545454545454,0.43478260869565216,0.16666666666666666,0.2727272727272727,True,False,False,False,False,False,False,True,False,False,False,True,0.3352538683613844,0.3352538683613844,0.34930735603982865
4656,0.0031515307435039876,0.019102135322871108,0.0,0.024882402802608502,0.75,0.7170341764485053,0.03228711088242861,0.0038590172369436584,-1,0.7107176308898975,0.0,0.9807692307692307,0.9999999999999999,0.2608695652173913,0.8333333333333333,0.6363636363636364,True,False,False,True,False,False,False,True,False,False,False,True,0.3336367761876686,0.3336367761876686,0.3363528682670732
9998,0.0002572678157962439,0.08676357087728326,0.36,0.024882402802608502,0.75,0.7374342863112824,0.16323642912271674,0.0026369951119115,1,0.3291448350968978,0.0,0.7884615384615384,0.8181818181818182,0.9565217391304348,0.0,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,False,False,0.34369243408263284,0.34369243408263284,0.3436328557153468
3875,0.0007718034473887317,0.03563159248777978,0.64,0.018666468719136162,0.75,0.7080409257763669,0.057756624646256756,0.004695137638281451,0,0.4039235206997966,0.0,0.019230769230769232,0.0,0.9565217391304348,0.0,0.2727272727272727,True,False,False,False,True,True,False,False,False,True,False,False,0.3769650617304155,0.37936014961657655,0.3260117435225974
2437,0.0061744275791098535,0.014728582454334962,0.16,0.024882402802608502,1.0,0.6339088427323579,0.12921276048366348,0.012155904296372524,1,0.1938636706847451,0.0,0.7307692307692307,0.7272727272727273,0.30434782608695654,1.0,0.8181818181818182,False,False,True,False,False,False,True,False,False,False,False,True,0.335778220485491,0.335778220485491,0.34930735603982865
1821,0.0005788525855415488,0.04971700540262413,0.4,0.055999406157408484,0.25,0.7053175207873377,0.08811422691021353,0.013570877283251865,-1,0.4826837806166156,0.0,0.2884615384615385,0.2727272727272727,0.34782608695652173,0.16666666666666666,0.2727272727272727,True,False,False,False,True,False,True,False,False,False,False,True,0.33807286980301726,0.33152034639005085,0.33060090859121877
2043,0.004437869822485207,0.01601492153331618,0.48,0.2426578711925304,0.0,0.7561401560302325,0.12921276048366348,0.01119114998713661,1,0.1922078679284692,0.0,0.7884615384615384,0.8181818181818182,0.043478260869565216,0.3333333333333333,0.4545454545454545,False,True,False,False,False,False,True,False,False,False,True,False,0.335749611156994,0.335749611156994,0.3363528682670732
5822,0.0014149729868793415,0.02321842037561101,0.12,0.055999406157408484,0.0,0.7240030817629803,0.04650115770517108,0.0014149729868793415,1,0.0486651735549712,0.0,0.21153846153846156,0.1818181818181818,0.9565217391304348,0.16666666666666666,0.2727272727272727,False,False,True,True,False,False,True,False,False,False,False,False,0.3314823648200101,0.3319910327620125,0.33683512597337273
2047,0.00012863390789812196,0.08676357087728326,0.8,0.006222156239712053,0.75,0.686947582034953,0.16323642912271674,0.006753280164651402,1,0.3809948907228896,0.0,0.21153846153846156,0.1818181818181818,0.8260869565217391,0.16666666666666666,0.2727272727272727,False,False,False,False,False,True,False,False,False,False,True,False,0.24471244037090636,0.337004013022873,0.3470812232418112
11262,0.0010933882171340365,0.0045021867764342685,0.72,0.18043630879540987,0.0,0.7452755206589853,0.08811422691021353,0.0030872137895549268,1,0.4082326151897784,0.0,0.07692307692307693,0.09090909090909091,0.9130434782608695,0.0,0.6363636363636364,False,False,True,False,False,False,True,False,False,False,False,True,0.3655037460379755,0.3655037460379755,0.3363528682670732
14647,0.0005788525855415488,0.04045536403395935,0.6,0.055999406157408484,0.0,0.719733956582383,0.05357602263956779,0.03678929765886288,1,0.3530973456489174,0.0,0.7115384615384616,0.7272727272727273,0.8695652173913043,0.5,0.6363636363636364,False,False,False,False,False,True,False,False,False,False,True,False,0.33192829066731905,0.32925153234805893,0.3379992703272726
7566,0.00038590172369436584,0.03563159248777978,0.72,0.07466587487654465,0.0,0.6899359988452259,0.057756624646256756,0.0034731155132492926,-1,0.518783048423546,0.0,0.38461538461538464,0.36363636363636365,0.7391304347826086,0.0,0.2727272727272727,False,True,False,False,False,True,False,False,False,False,False,True,0.32709904103074655,0.32709904103074655,0.32066394827101274
2358,0.0002572678157962439,0.0018651916645227682,0.2,0.07466587487654465,0.0,0.718894747524538,0.019102135322871108,0.0002572678157962439,-1,0.4556157934612994,0.0,0.15384615384615385,0.1818181818181818,0.8260869565217391,0.8333333333333333,0.4545454545454545,False,False,False,False,False,False,False,False,False,False,False,True,0.3650727659739909,0.3650727659739909,0.3379194995210432
1124,0.0012863390789812194,0.0018651916645227682,0.8,0.024882402802608502,0.5,0.6975080913473969,0.019102135322871108,0.0014149729868793415,-1,0.6536666050766069,0.0,0.038461538461538464,0.0,0.8695652173913043,0.6666666666666666,0.9999999999999999,False,False,True,True,False,False,False,False,False,False,False,True,0.5336549284450877,0.3826214386995863,0.3379992703272726
10879,6.431695394906098e-05,0.03112940571134551,0.2,0.00933323435956808,1.0,0.7335093107525655,0.04868793413943916,0.0013506560329302805,1,0.642297159931206,0.0,0.8846153846153846,0.9090909090909091,0.30434782608695654,0.6666666666666666,0.8181818181818182,True,False,False,False,False,False,False,True,False,True,False,False,0.5838358256954495,0.3150381447535331,0.3303761201011563
14390,0.0010933882171340365,0.05576279907383586,0.24,0.07466587487654465,0.0,0.737080839948918,0.12921276048366348,0.002508361204013378,-1,0.1573049148032284,0.0,0.0,0.0,0.7391304347826086,0.8333333333333333,0.8181818181818182,False,True,False,True,False,False,True,False,False,False,False,True,0.32709904103074655,0.32709904103074655,0.32066394827101274
3593,0.00032158476974530485,0.04971700540262413,0.08,0.031110781198560273,0.5,0.7332744644559188,0.08811422691021353,0.013570877283251865,1,0.4076655370094123,0.0,0.7115384615384616,0.7272727272727273,0.9565217391304348,0.16666666666666666,0.9999999999999999,False,False,True,False,False,False,True,False,False,False,False,True,0.3338183847671654,0.3342969635137408,0.33926004191452325
3573,0.0004502186776434268,0.03112940571134551,0.08,0.07466587487654465,0.0,0.7163681291058758,0.04868793413943916,0.005981476717262671,1,0.7364342553396162,0.0,0.019230769230769232,0.0,0.3913043478260869,0.8333333333333333,0.2727272727272727,True,False,False,False,False,False,False,True,False,True,False,False,0.3650727659739909,0.3650727659739909,0.3379194995210432
9895,0.00032158476974530485,0.03563159248777978,0.16,0.018666468719136162,0.5,0.7215215259732677,0.057756624646256756,0.004695137638281451,1,0.3612350831448548,0.0,0.0,0.0,0.21739130434782608,0.5,0.6363636363636364,True,False,False,False,True,True,False,False,False,False,False,True,0.35898751753048636,0.3604908358487413,0.3126888126167739
10238,0.0011577051710830975,0.01781579624388989,0.04,0.11822096855452903,0.0,0.7528660662531349,0.04617957293542578,0.0013506560329302805,1,0.97760173630261,0.0,0.2884615384615385,0.2727272727272727,1.0,0.3333333333333333,0.9999999999999999,False,False,False,False,False,False,False,True,False,False,False,True,0.3257838698538857,0.3257838698538857,0.3436328557153468
10876,0.0011577051710830975,0.03112940571134551,0.52,0.024882402802608502,1.0,0.7329339886022651,0.04868793413943916,0.005981476717262671,0,0.7407337886896177,0.0,0.7692307692307693,0.8181818181818182,0.2608695652173913,1.0,0.9999999999999999,True,False,False,True,False,False,False,True,False,False,False,True,0.18875535700553006,0.18875535700553006,0.3303761201011563
3778,0.0007074864934396708,0.08676357087728326,0.64,0.07466587487654465,0.0,0.7325344422390617,0.16323642912271674,0.005917159763313609,1,0.4460562091214332,0.0,0.46153846153846156,0.4545454545454545,0.6521739130434783,0.16666666666666666,0.6363636363636364,False,False,False,True,False,True,False,False,False,True,False,False,0.3363828823328856,0.3363828823328856,0.33926004191452325
663,0.00019295086184718292,0.03621044507332133,0.52,0.031110781198560273,0.0,0.7110932341793721,0.04708001029071263,0.0005788525855415488,1,0.7281094509727992,0.0,0.8461538461538461,0.9090909090909091,0.2608695652173913,0.8333333333333333,0.2727272727272727,True,False,False,False,False,False,False,True,False,False,False,False,0.3119867424990229,0.3129647286504102,0.3379194995210432
14124,6.431695394906098e-05,0.019102135322871108,1.0,0.11822096855452903,0.0,0.7199353728927874,0.03228711088242861,0.0038590172369436584,1,0.4188217330058135,0.0,0.25000000000000006,0.2727272727272727,0.3913043478260869,0.3333333333333333,0.6363636363636364,False,False,False,True,False,False,False,True,False,False,False,True,0.31883318809980205,0.31883318809980205,0.3363528682670732
12836,0.0007074864934396708,0.016207872395163365,0.68,0.031110781198560273,0.5,0.7399288335388828,0.04650115770517108,0.0007074864934396708,0,0.2048932336553669,0.0,0.7115384615384616,0.7272727272727273,0.21739130434782608,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,True,0.3338183847671654,0.3342969635137408,0.33926004191452325
7327,0.0002572678157962439,0.006881914072549524,0.08,0.018666468719136162,0.5,0.7190552903412188,0.02450475945459223,0.0009004373552868536,1,0.5432946536257882,0.0,0.46153846153846156,0.4545454545454545,0.7391304347826086,0.3333333333333333,0.9999999999999999,False,False,True,False,True,True,False,False,False,False,False,False,0.3769650617304155,0.37936014961657655,0.3260117435225974
7579,0.00038590172369436584,0.05576279907383586,0.72,0.11822096855452903,0.0,0.745276130860772,0.12921276048366348,0.004952405454077695,-1,0.1864811923384131,0.0,0.9230769230769231,0.9999999999999999,0.17391304347826086,0.6666666666666666,0.4545454545454545,True,False,False,False,False,False,True,False,False,False,False,True,0.3318135013889073,0.3318135013889073,0.35508629785476026
10713,0.0011577051710830975,0.03112940571134551,0.4,0.2426578711925304,0.0,0.6701580938157693,0.04868793413943916,0.0013506560329302805,1,0.653881135595671,0.0,0.057692307692307696,0.0,0.5217391304347826,0.16666666666666666,0.9999999999999999,False,True,False,False,False,False,False,True,False,False,False,False,0.335749611156994,0.335749611156994,0.3363528682670732
9233,0.0008361204013377926,0.004952405454077695,0.64,0.18043630879540987,0.0,0.7449964835675472,0.00990481090815539,0.0008361204013377926,0,0.5400249971096552,0.0,0.13461538461538464,0.09090909090909091,0.34782608695652173,0.5,0.6363636363636364,False,False,False,False,True,False,False,False,False,False,False,True,0.3575861989754898,0.3575861989754898,0.35508629785476026
2060,6.431695394906098e-05,0.08676357087728326,0.4,0.031110781198560273,1.0,0.7714429210827314,0.16323642912271674,0.0034087985593002313,1,0.2971984896093259,0.0,0.44230769230769235,0.4545454545454545,0.4782608695652174,0.6666666666666666,0.2727272727272727,False,False,True,False,False,True,False,False,False,False,False,True,0.31917922925565956,0.320126128797724,0.33114408959120467
7527,0.00012863390789812196,0.1386030357602264,0.6,0.07466587487654465,0.0,0.7317908160179017,0.03190120915873424,0.0022510933882171342,1,0.0635966778982065,0.0,0.5,0.5454545454545454,0.6521739130434783,1.0,0.2727272727272727,True,False,False,False,False,False,False,False,True,False,False,True,0.3403724668448331,0.3403724668448331,0.3192289787307593
15257,0.0012863390789812194,0.0033444816053511705,0.64,0.07466587487654465,0.0,0.7167913310203571,0.05357602263956779,0.0018008747105737071,1,0.3295564081029802,0.0,0.2692307692307693,0.2727272727272727,0.5217391304347826,1.0,0.9999999999999999,False,False,True,False,False,True,False,False,False,False,False,True,0.3403724668448331,0.3403724668448331,0.3192289787307593
14149,0.0017365577566246463,0.05576279907383586,1.0,0.07466587487654465,0.0,0.7209084810740967,0.12921276048366348,0.0038590172369436584,1,0.1400415746397399,0.0,0.46153846153846156,0.4545454545454545,0.08695652173913043,0.8333333333333333,0.8181818181818182,True,False,False,False,False,False,True,False,False,False,True,False,0.3391831162029442,0.3391831162029442,0.33114408959120467
456,0.00012863390789812196,0.1386030357602264,0.52,0.031110781198560273,0.25,0.6985594434133736,0.03190120915873424,0.006045793671211731,1,0.1750680686603047,0.0,0.3653846153846154,0.36363636363636365,0.2608695652173913,1.0,0.2727272727272727,True,False,False,False,False,False,False,False,True,False,False,False,0.6052360448565627,0.6044179128477247,0.35943010154795263
14620,0.005081039361975817,0.04971700540262413,0.72,0.2426578711925304,0.0,0.7849372638424327,0.08811422691021353,0.013570877283251865,1,0.4369974712926957,0.0,0.2692307692307693,0.2727272727272727,0.9130434782608695,0.0,0.2727272727272727,False,False,True,False,True,False,True,False,False,False,False,True,0.34463538055860893,0.34463538055860893,0.33674693595775035
6359,0.009518909184461024,0.1386030357602264,0.04,0.024894847115087926,1.0,0.7478034155072492,0.04064831489580654,0.024247491638795988,-1,0.285912887228764,0.0,0.8076923076923077,0.8181818181818182,0.17391304347826086,0.5,0.8181818181818182,False,True,False,True,False,False,False,False,True,False,False,True,0.29163724690387327,0.29163724690387327,0.3126888126167739
1668,0.0011577051710830975,0.05576279907383586,0.52,0.11822096855452903,0.0,0.690053770046485,0.12921276048366348,0.0027656290198096217,-1,0.2790947486123015,0.0,0.09615384615384616,0.09090909090909091,0.21739130434782608,0.3333333333333333,0.8181818181818182,False,False,True,False,False,False,True,False,False,False,False,True,0.31883318809980205,0.31883318809980205,0.3363528682670732
11527,0.0009647543092359146,0.1386030357602264,0.6,0.031110781198560273,1.0,0.7481693252020397,0.023990223822999743,0.006431695394906097,-1,0.3998462153532238,0.0,0.5384615384615384,0.5454545454545454,0.4782608695652174,0.5,0.4545454545454545,False,True,False,False,True,False,False,False,True,False,False,True,0.2935595781532187,0.29457385011566917,0.3192289787307593
3468,0.0010933882171340365,0.04971700540262413,0.8,0.07466587487654465,0.0,0.697541689653093,0.08811422691021353,0.0032801646514021097,0,0.3530217343555891,0.0,0.8461538461538461,0.9090909090909091,0.17391304347826086,0.5,0.2727272727272727,True,False,False,True,False,False,True,False,False,False,True,False,0.3100980865090851,0.3335343302781798,0.4017896829108882
1251,0.0010933882171340365,0.009840493954206329,0.36,0.07466587487654465,0.0,0.7284717038600411,0.04836634936969385,0.002894262927707744,1,0.6343082634593366,0.0,0.6153846153846154,0.6363636363636364,0.7391304347826086,0.6666666666666666,0.8181818181818182,False,False,True,True,False,False,False,True,False,False,False,False,0.3650727659739909,0.3650727659739909,0.3379194995210432
7455,0.00032158476974530485,0.006881914072549524,0.64,0.031110781198560273,0.75,0.7330400967397893,0.02450475945459223,0.00038590172369436584,1,0.4309759878180165,0.0,0.42307692307692313,0.4545454545454545,0.30434782608695654,0.5,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,False,True,0.3338183847671654,0.3342969635137408,0.33926004191452325
6657,0.0014149729868793415,0.02321842037561101,0.6,0.024894847115087926,1.0,0.7175607545452554,0.04650115770517108,0.0014149729868793415,1,0.1237301618962244,0.0,0.7307692307692307,0.7272727272727273,1.0,0.16666666666666666,0.0,True,False,False,True,False,False,True,False,False,False,True,False,0.300643553134659,0.300643553134659,0.32336309750333364
3212,0.007782351427836377,0.010226395677900695,0.0,0.11822096855452903,0.0,0.7533125330409209,0.16323642912271674,0.007782351427836377,-1,0.478032236791365,0.0,0.5384615384615384,0.5454545454545454,0.043478260869565216,0.16666666666666666,0.6363636363636364,True,False,False,False,False,True,False,False,False,False,False,True,0.31883318809980205,0.31883318809980205,0.3363528682670732
5245,0.013828145099048108,0.1386030357602264,0.16,0.11822096855452903,0.0,0.7140234557157485,0.042063287882685874,0.017365577566246463,1,0.137062163665125,0.0,0.9807692307692307,0.9999999999999999,0.30434782608695654,0.6666666666666666,0.6363636363636364,True,False,False,False,True,False,False,False,True,False,False,True,0.3257838698538857,0.3257838698538857,0.3436328557153468
13966,0.00012863390789812196,0.018909184461023926,0.2,0.18043630879540987,0.0,0.7709608849258558,0.057756624646256756,0.0032158476974530484,0,0.323400005503814,0.0,0.3076923076923077,0.2727272727272727,0.9565217391304348,0.16666666666666666,0.9999999999999999,False,True,False,True,False,True,False,False,False,False,False,True,0.3655037460379755,0.3655037460379755,0.3363528682670732
15127,0.0012220221250321586,0.0012220221250321586,0.4170922,0.024882402802608502,0.25,0.7286544721515232,0.04617957293542578,0.0012220221250321586,1,0.8754648432483043,0.0,0.3461538461538462,0.36363636363636365,0.17391304347826086,0.8333333333333333,0.2727272727272727,True,False,False,True,False,False,False,True,False,True,False,False,0.36289128830773687,0.36289128830773687,0.35508629785476026
3959,0.0045021867764342685,0.05576279907383586,0.04,0.024894847115087926,1.0,0.6165774748624734,0.12921276048366348,0.009390275276562903,-1,0.143946065707755,0.0,0.0,0.0,0.6086956521739131,0.8333333333333333,0.2727272727272727,False,True,False,False,False,False,True,False,False,False,False,True,0.2999489313685777,0.2999489313685777,0.3177185078341385
